SK_ID_CURR,CODE_GENDER,AMT_ANNUITY,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGINEXPLUATATION_MODE,LIVINGAREA_MODE,TOTALAREA_MODE,DEF_30_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,CREDIT_TO_ANNUITY_RATIO,CREDIT_TO_GOODS_RATIO,ANNUITY_TO_INCOME_RATIO,INCOME_TO_BIRTH_RATIO,NAME_EDUCATION_TYPE_Highereducation,NAME_FAMILY_STATUS_Married,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_AMT_CREDIT_SUM_MAX,BURO_AMT_CREDIT_SUM_DEBT_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_TYPE_Microloan_MEAN,BURO_CREDIT_TYPE_Mortgage_MEAN,BURO_STATUS_0_MEAN_MEAN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,ACTIVE_AMT_CREDIT_SUM_MEAN,ACTIVE_AMT_CREDIT_SUM_SUM,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,ACTIVE_MONTHS_BALANCE_SIZE_MEAN,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_VAR,CLOSED_DAYS_CREDIT_ENDDATE_MAX,CLOSED_DAYS_CREDIT_UPDATE_MEAN,CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_AMT_CREDIT_SUM_MEAN,CLOSED_AMT_CREDIT_SUM_SUM,PREV_AMT_ANNUITY_MIN,PREV_APP_CREDIT_PERC_MAX,PREV_AMT_GOODS_PRICE_MIN,PREV_HOUR_APPR_PROCESS_START_MAX,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MAX,PREV_CNT_PAYMENT_SUM,PREV_NAME_YIELD_GROUP_low_action_MEAN,APPROVED_AMT_ANNUITY_MAX,APPROVED_APP_CREDIT_PERC_MIN,APPROVED_APP_CREDIT_PERC_MAX,APPROVED_AMT_DOWN_PAYMENT_MAX,APPROVED_AMT_GOODS_PRICE_MAX,APPROVED_DAYS_DECISION_MAX,APPROVED_CNT_PAYMENT_MEAN,REFUSED_AMT_CREDIT_MIN,REFUSED_APP_CREDIT_PERC_MIN,REFUSED_DAYS_DECISION_MAX,POS_MONTHS_BALANCE_MEAN,POS_SK_DPD_DEF_MEAN,POS_COUNT,INSTAL_DPD_MEAN,INSTAL_DBD_MEAN,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_MEAN,INSTAL_PAYMENT_PERC_SUM,INSTAL_PAYMENT_DIFF_MAX,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_AMT_INSTALMENT_MAX,INSTAL_AMT_INSTALMENT_MEAN,INSTAL_AMT_INSTALMENT_SUM,INSTAL_AMT_PAYMENT_MIN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,INSTAL_DAYS_ENTRY_PAYMENT_SUM,CC_AMT_BALANCE_MEAN,CC_AMT_PAYMENT_CURRENT_SUM,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_VAR,PROBA,PREDICTION
214674,0,21523.5,0.00733,-15653,-1914.0,-4603.0,-4603,,2,,0.544499159,0.153802589,0.979600012,0.079999998,0.061900001,0.0,0.0,9.466861725,1.131999969,0.059787501,-22.99878693,0,1,-256.0,4855.166504,900000.0,102363.0,0.333333343,0.0,0.0,0.432870358,-256.0,1038.0,31049.0,-22.0,,337500.0,675000.0,0.0,16.5,-352.0,1410856.375,13.0,-331.25,,268260.75,1073043.0,2250.0,,45000.0,14.0,-546.0,-123.0,18.0,0.0,35978.21875,0.935191274,1.0,,450000.0,-367.0,9.0,,,,-14.0,0.333333343,9.0,0.555555582,12.22222233,110.0,1.235067368,11.11560631,28160.36914,-11860.535,-106744.815,284897.6875,65492.08984,589428.8125,94.81500244,-351.0,-4059.0,0.0,,,0.0,0.0,0.4276622699064263,0
304613,0,15835.5,0.00963,-17985,-1618.0,-4871.0,-1469,10.0,2,,0.026447713,0.463275313,,,,0.0,-1407.0,21.27649879,1.527999997,0.078199998,-11.2593832,0,1,-263.0,,90000.0,,1.0,0.0,0.0,,-263.0,,,-187.0,,90000.0,90000.0,,,,,,,,,,5756.714844,0.87827158,31401.0,13.0,-1407.0,-187.0,42.0,0.0,20320.60547,0.87827158,1.112209082,4500.0,450000.0,-187.0,21.0,,,,-26.7857151,0.0,14.0,0.0,9.166666985,110.0,1.0,12.0,0.0,0.0,0.0,20320.60547,13039.30469,156471.6563,5756.714844,-10.0,-8390.0,,,,,,0.8740559544069948,1
322364,1,15241.5,0.035792001,-18270,-519.0,-5561.0,-1096,,2,0.779245853,0.705329716,0.622922003,,,,0.0,-2506.0,10.02657223,1.131999969,0.096771426,-8.620689392,1,1,-103.0,-756.333313,131328.0,36195.0,0.666666687,0.0,0.0,,-103.0,-2514.0,258.0,-1265.5,,80095.5,160191.0,0.0,,-225.0,,-13.0,-11.0,,45058.5,45058.5,6321.149902,1.428632617,44995.5,14.0,-2506.0,-92.0,44.0,0.0,17831.20508,1.0,1.428632617,14715.0,159921.0,-725.0,10.66666698,,,,-48.27272797,0.045454547,44.0,10.97777748,7.355555534,331.0,0.711111128,32.0,17831.07031,5052.356,227356.02,17831.20508,14822.62988,667018.375,0.135000005,-295.0,-67163.0,,,,,,0.023417211389584747,0
136804,1,18904.5,0.00733,-20775,,-142.0,-2974,,2,,0.731387556,0.57620883,,,,0.0,-341.0,17.29873848,1.211199999,0.210050002,-4.332129955,1,0,-449.0,995.666687,315000.0,181746.0,1.0,0.0,0.0,,-449.0,805.0,1377.0,-59.33333206,,232500.0,697500.0,0.0,,,,,,,,,6372.089844,1.111111164,39825.0,15.0,-341.0,-88.0,6.0,0.0,6372.089844,1.111111164,1.111111164,3982.5,39825.0,-341.0,6.0,,,,-8.0,0.0,7.0,0.0,19.16666603,115.0,1.0,6.0,0.0,0.0,0.0,6372.089844,6372.044922,38232.26953,6371.819824,-180.0,-1513.0,,,,,,0.4423517889026395,0
246365,1,36553.5,0.00702,-9839,-106.0,-678.0,-2482,,2,0.567445755,0.631732345,0.621226311,,,,0.0,0.0,14.91074753,1.211199999,0.094453491,-39.33326721,1,0,-667.0,-217.0,150694.1094,3420.0,0.5,0.0,0.0,,-709.0,51.0,51.0,-647.0,0.0,150694.1094,150694.1094,0.0,,-667.0,,-485.0,-479.0,0.0,125689.5,125689.5,16586.00977,1.042330623,114795.0,14.0,-2280.0,-2280.0,8.0,0.0,16586.00977,1.042330623,1.042330623,11479.5,114795.0,-2280.0,8.0,,,,-71.5,0.0,8.0,0.0,14.75,118.0,1.0,8.0,0.0,0.0,0.0,16586.00977,16577.32422,132618.5938,16516.5293,-2050.0,-17270.0,,,,,,0.08642200654427795,0
128330,0,19998.0,0.030755,-17639,-872.0,-3908.0,-1195,,2,,0.566809952,0.742181599,0.979600012,0.0125,0.0095,1.0,-1554.0,33.97839737,1.0,0.222200006,-5.102330208,0,0,-1172.0,-441.0,675000.0,0.0,0.0,0.0,0.0,,,,,,,,,,,-1172.0,,-441.0,-441.0,0.0,675000.0,675000.0,3090.735107,2.432664871,17505.0,15.0,-2312.0,-292.0,52.0,0.142857149,16309.7998,0.949878752,2.432664871,22500.0,68445.0,-292.0,7.428571224,,,,-32.74137878,0.0,58.0,0.150943398,10.24528313,543.0,0.96226418,51.0,6456.915039,243.0178302,12879.945,16309.7998,7055.897461,373962.5625,0.449999988,-22.0,-51402.0,,,,,,0.10848552865788688,0
220845,1,10975.5,0.002042,-15215,-269.0,-552.0,-4660,65.0,3,0.507458389,0.438349932,0.470456123,0.986599982,0.046999998,0.056400001,0.0,-1399.0,19.35465431,1.47518754,0.069685712,-10.3516264,0,0,-215.0,6441.600098,1107000.0,311476.5,0.600000024,0.0,0.0,0.53232491,-215.0,592.0,30816.0,-26.66666603,0.0,466500.0,1399500.0,0.0,11.0,-404.0,119072.0,-192.0,-401.0,,94153.5,188307.0,11178.0,0.863259673,110110.5,16.0,-1399.0,-332.0,48.0,0.0,27424.71094,0.863259673,1.111201644,12285.0,450000.0,-332.0,24.0,,,,-30.20000076,0.0,20.0,0.0,5.6875,91.0,1.0,16.0,0.0,0.0,0.0,519770.8438,46006.29688,736100.75,11097.80957,-212.0,-15555.0,,,,,,0.20937542539371976,0
126718,1,38263.5,0.035792001,-17841,-3553.0,-5097.0,-1393,,2,,0.577168703,0.766233683,,,,0.0,-506.0,23.52111053,1.0,0.425150007,-5.044560432,0,1,-455.0,-1040.199951,1350000.0,345000.0,0.200000003,0.0,0.0,0.440500408,-455.0,1362.0,1362.0,-29.0,,1350000.0,1350000.0,0.0,15.0,-1266.0,416708.25,-899.0,-1450.25,,215088.75,860355.0,12839.80469,,116725.5,15.0,-506.0,-173.0,10.0,0.0,12839.80469,1.0,1.0,0.0,116725.5,-506.0,10.0,,,,-30.79999924,0.0,5.0,0.0,26.33333397,79.0,1.0,3.0,0.0,0.0,0.0,96670.48438,40783.36328,122350.0938,12839.80469,-439.0,-1414.0,,,,,,0.06680836335097612,0
320139,0,15498.0,0.005084,-13749,-925.0,-454.0,-4721,16.0,2,0.369779825,0.571303785,0.394495398,0.982599974,0.077299997,0.058400001,0.0,-968.0,8.357142448,1.065999985,0.172199994,-6.545930386,0,1,-173.0,175.0,79339.5,6586.5,0.333333343,0.0,0.0,0.303030312,-295.0,,,-11.0,0.0,72000.0,72000.0,52117.515,10.0,-173.0,25312.5,558.0,-161.0,0.0,75647.25,151294.5,3241.215088,,26905.5,18.0,-968.0,-398.0,54.0,0.0,9125.099609,1.0,1.111173749,3550.5,112500.0,-673.0,6.0,31936.5,0.938086331,-398.0,-21.88235283,0.0,17.0,0.033333335,7.533333302,226.0,1.0,30.0,0.0,0.0,0.0,23310.26953,4115.220215,123456.6016,313.2900085,-283.0,-17641.0,35.02173996,5824.350098,0.0,0.043478262,0.043478262,0.10531868576420725,0
140893,1,37818.0,0.032561,-17861,-1318.0,-8118.0,-1382,,1,,0.694277704,,0.959299982,0.055100001,0.050700001,0.0,-1481.0,34.20335388,1.14519918,0.186755553,-11.33755112,1,1,-480.0,1346.0,2025000.0,,1.0,0.0,0.0,,-480.0,1346.0,1346.0,-54.0,0.0,2025000.0,2025000.0,,,,,,,,,,9000.0,1.0,134955.0,17.0,-2851.0,-99.0,36.0,0.0,15109.83008,0.0,1.011057973,13500.0,148500.0,-99.0,9.0,,,,-49.125,0.0,16.0,0.008333334,2.241666555,269.0,1.0,120.0,0.0,0.0,0.0,25470.0,4147.854004,497742.4688,200.5650024,-10.0,-183597.0,16252.54199,276485.3438,0.064516127,0.063829787,0.189430341,0.1721875212771241,0
346249,0,24930.0,0.015221,-15212,-4169.0,-1353.0,-4106,11.0,2,,0.652016163,0.605836272,,,,1.0,-2561.0,27.07581139,1.0,0.158285707,-10.35366821,0,1,-101.0,-212.25,1165050.0,33041.41676,0.411764711,0.0,0.0,,-101.0,945.0,1725.0,-536.1428833,0.0,142328.5781,996300.0,0.0,,-183.0,802085.625,913.0,-945.2000122,6582.133301,243596.5,2435965.0,4368.555176,1.02643621,40360.5,15.0,-2561.0,-211.0,22.0,0.0,15035.75977,1.0,1.02643621,4036.5,153000.0,-211.0,11.0,,,,-63.3571434,0.0,14.0,0.333333343,8.75,105.0,0.833333313,10.0,4331.609863,728.0925,8737.11,156935.5156,17435.54688,209226.5625,36.94499969,-182.0,-26762.0,,,,,,0.15020702041570294,0
426497,0,27859.5,0.02461,-15287,-3816.0,-287.0,-4964,7.0,2,,0.766133904,0.673830092,0.990100026,0.199699998,0.174799994,0.0,-1464.0,9.286221504,1.105596185,0.176885709,-10.3028717,0,1,-353.0,8.444444656,810000.0,138697.7143,0.555555582,0.0,0.0,,-353.0,1032.0,1473.0,-183.8000031,0.0,420300.0,2101500.0,0.0,,-1120.0,518773.5938,-786.0,-1450.5,4545.0,116591.1719,466364.6875,5397.345215,1.052480936,58432.5,19.0,-1464.0,-430.0,144.0,0.0,7939.575195,0.834736526,1.052480936,3960.0,79416.0,-1058.0,20.0,95139.0,0.834736526,-430.0,-29.5,0.0,38.0,0.027777778,6.833333492,246.0,1.0,36.0,0.0,0.0,0.0,7939.575195,6237.625,224554.5,5154.660156,-342.0,-31829.0,,,,,,0.11273043126472156,0
373283,1,19053.0,0.018801,-16021,-4172.0,-5264.0,-4238,11.0,2,0.312039107,0.728071034,0.154743627,,,,0.0,-1945.0,21.4548893,1.211199999,0.282266676,-4.213220119,0,1,-25.0,-237.0,543600.0,91549.0,0.555555582,0.0,0.0,,-25.0,-3.0,1004.0,-17.20000076,0.0,270538.1875,1352691.0,0.0,,-664.0,925049.6875,-365.0,-954.0,0.0,123846.6563,495386.625,3778.875,1.020477295,28480.5,13.0,-1945.0,-747.0,46.0,0.0,16046.59473,0.860313714,1.020477295,2700.0,270000.0,-747.0,23.0,,,,-50.54545593,0.0,11.0,0.0,20.20000076,202.0,1.0,10.0,0.0,0.0,0.0,321148.0,37433.90234,374339.0313,3778.875,-710.0,-16046.0,,,,,,0.4764694962213987,0
142815,0,24732.0,0.018850001,-19913,,-10969.0,-3465,,2,,0.274489462,,0.976700008,0.122599997,0.140200004,1.0,0.0,32.6965065,1.197999954,0.157028571,-7.909405708,0,1,,,,,,,,,,,,,,,,,,,,,,,,,7080.165039,1.0,107995.5,11.0,-514.0,-514.0,18.0,0.0,7080.165039,1.0,1.0,0.0,107995.5,-514.0,18.0,,,,-9.5,0.0,16.0,0.0,5.0625,81.0,1.0,16.0,0.0,0.0,0.0,7080.165039,7080.165039,113282.6406,7080.165039,-32.0,-4193.0,0.0,,,0.0,0.0,0.7168644700547016,1
274150,1,23931.0,0.025164001,-18183,-1080.0,-3546.0,-1713,,2,,0.578891516,0.556727409,,,,0.0,-285.0,34.0161705,1.197999954,0.177266672,-7.424517632,0,1,-19.0,-77.5,225000.0,78468.0,0.5,0.0,0.0,,-19.0,264.0,347.0,-11.0,,140242.5,280485.0,,,-466.0,160744.5,-162.0,-422.5,,82023.75,164047.5,2250.0,,45000.0,13.0,-285.0,-191.0,30.0,0.0,26368.24414,0.756834209,1.0,,337500.0,-191.0,10.0,,,,-5.0,0.0,9.0,0.0,3.266666651,98.0,0.933333337,28.0,2250.0,227.592,6827.76,26368.24414,9650.22168,289506.6563,285.3450012,-15.0,-3098.0,61954.86719,44689.67969,0.0,14.16666698,64.16666412,0.4028528799980505,0
271509,1,13581.0,0.031328999,-10600,-276.0,-1694.0,-2884,,2,0.350793153,0.223745078,0.280789584,,,,0.0,-718.0,18.25977516,1.197999954,0.120719999,-10.61320782,0,0,-314.0,7280.75,101866.5,20146.5,0.25,0.0,0.0,,-314.0,31075.0,31075.0,-16.0,,90000.0,90000.0,0.0,,-472.0,87894.33594,-288.0,-632.0,10159.65039,86794.5,260383.5,3068.370117,,21550.5,18.0,-1560.0,-75.0,108.0,0.0,14967.31543,0.752380729,1.111111164,14971.5,225000.0,-75.0,21.60000038,,,,-25.0,0.848484874,33.0,1.861111164,16.25,585.0,0.835315824,30.07137108,14240.11523,980.60125,35301.645,190446.6563,16838.33789,606180.1875,1.25999999,-57.0,-30884.0,,,,,,0.5310337462746655,1
384122,0,31410.0,0.018029001,-11625,-950.0,-996.0,-3207,14.0,2,0.197593272,0.553892136,0.624614656,0.974699974,0.0274,0.0283,0.0,-3.0,21.48997116,1.0,0.317272723,-8.516129494,0,1,-100.0,-1241.916626,454054.5,38769.54545,0.15384616,0.0,0.0,,-100.0,-989.0,-989.0,-578.0,,82203.75,164407.5,,,-170.0,922198.25,35.0,-1344.272705,330.0,121300.4219,1334304.625,2250.0,0.716332376,21330.0,13.0,-2063.0,-3.0,112.0,0.0,34750.62109,0.716332376,1.111265659,14400.0,675000.0,-3.0,12.75,61605.0,1.0,-2007.0,-47.0,0.0,37.0,0.0,8.861110687,319.0,1.0,36.0,0.0,0.0,0.0,110250.0,13613.18262,490074.5625,580.5900269,-3.0,-46757.0,25213.73633,9000.0,1.0,0.75,2.25,0.8106072533360406,1
153310,1,19395.0,0.031328999,-16476,-9798.0,-134.0,-5,,2,0.595736086,0.622420549,0.633031666,0.974699974,0.0792,0.059799999,0.0,-1756.0,15.54338741,1.264000058,0.086199999,-13.65622711,0,0,-202.0,-576.0908813,792900.0,0.0,0.25,0.0,0.0,0.353599221,-202.0,839.0,2220.0,-20.33333397,0.0,691800.0,2075400.0,,17.33333397,-496.0,703406.0,600.0,-1404.333374,0.0,286000.0,2574000.0,4328.100098,,80104.5,16.0,-1756.0,-499.0,282.0,0.111111112,32272.60547,0.83470881,0.896458983,0.0,675000.0,-712.0,34.0,1211278.5,0.743016601,-499.0,-27.43137169,0.0,51.0,0.0,5.139999866,257.0,6.295852661,314.7926331,0.0,-1168.9893,-58449.465,638319.125,38753.89453,1937694.75,4328.100098,-201.0,-41235.0,,,,,,0.20412029789784245,0
118438,0,34587.0,0.032561,-16014,-4444.0,-8030.0,-4356,,1,,0.65705961,0.198620051,0.950299978,0.0612,0.054099999,0.0,-1704.0,25.11917686,1.237602592,0.192149997,-11.24016476,0,1,-56.0,507.0,261000.0,195426.0,1.0,0.0,0.0,,-56.0,4.0,1010.0,-12.5,,198000.0,396000.0,0.0,,,,,,,,,10140.75,1.111111164,55260.0,18.0,-2646.0,-179.0,78.0,0.0,32115.19531,0.0,1.111111164,5526.0,270000.0,-1184.0,6.0,143910.0,0.834724545,-179.0,-51.66666794,0.0,27.0,0.5,11.66666698,280.0,0.958333313,23.0,31630.5,1338.133125,32115.195,32115.19531,26638.02539,639312.625,484.6950073,-825.0,-36306.0,0.0,,,0.0,0.0,0.3973558283673333,0
172093,0,16582.5,0.020245999,-10554,-600.0,-723.0,-3246,,3,,0.223278269,0.610991299,,,0.0085,0.0,-2.0,15.35956573,1.131999969,0.184249997,-8.527572632,0,1,-442.0,1335.5,3469500.0,1146988.5,0.25,0.0,0.25,,-732.0,8764.0,8764.0,-44.0,,3469500.0,3469500.0,0.0,,-442.0,613270.3125,-138.0,-1117.0,0.0,24007.5,72022.5,3483.27002,1.117360353,27783.0,16.0,-2364.0,-1668.0,38.0,0.0,6133.274902,0.923719406,1.102303147,4500.0,32355.0,-1668.0,8.666666985,49846.5,1.117360353,-2089.0,-63.16666794,0.0,18.0,0.0,28.8571434,404.0,1.0,14.0,0.0,0.0,0.0,28460.25,7904.272461,110659.8125,3483.27002,-1496.0,-27380.0,,,,,,0.25687197882639506,0
108734,0,40216.5,0.022624999,-19007,-2634.0,-9464.0,-2531,9.0,2,,0.668742597,0.217628524,0.981100023,0.085600004,0.0647,1.0,-1024.0,14.73425102,1.316799998,0.178739995,-11.83774376,0,1,-415.0,233.0,315000.0,0.0,0.5,0.25,0.0,,-432.0,1322.0,1322.0,-2.0,,0.0,0.0,0.0,,-415.0,2339284.5,-230.0,-906.0,5841.0,256317.75,512635.5,9000.0,,146682.0,19.0,-1024.0,-294.0,12.0,0.0,15341.12988,1.00499475,1.00499475,14670.0,146682.0,-1024.0,12.0,180000.0,1.0,-294.0,-28.0,1.538461566,13.0,3.666666746,9.388889313,169.0,0.722222209,13.0,15153.38965,4261.425,76705.65,15341.12988,14555.62207,262001.2031,187.7400055,-664.0,-14811.0,,,,,,0.581788170098835,1
401353,1,42385.5,0.035792001,-12536,-669.0,-1531.0,-4247,0.0,2,0.594087303,0.731705368,0.76752311,0.995500028,0.327100009,0.448700011,0.0,0.0,25.13674545,1.166320205,0.188380003,-17.94830894,1,0,-410.0,-414.0,2227500.0,0.0,0.333333343,0.0,0.0,,-410.0,699.0,760.0,-213.5,,441000.0,882000.0,0.0,,-892.0,492197.5938,131.0,-1036.25,,889772.75,3559091.0,19498.5,1.0,449896.5,15.0,-405.0,-381.0,30.0,0.0,19498.5,1.0,1.0,0.0,449896.5,-405.0,30.0,,,,-12.0,0.0,5.0,0.0,3.816326618,374.0,0.989795923,97.0,2038.319946,39.34515306,3855.825,434359.9375,12233.23828,1198857.375,9.180000305,-326.0,-206680.0,7444.955078,730644.625,0.287234038,0.43617022,1.96900022,0.04086450499748438,0
347996,1,27189.0,0.019688999,-22902,,-2191.0,-4123,,2,0.75955224,0.326492161,0.504681349,0.98360002,0.036699999,0.050799999,3.0,-1262.0,20.68818283,1.237603903,0.124577321,-9.529735565,0,1,-223.0,712.0,1094400.0,400455.0,0.600000024,0.0,0.0,0.632743061,-223.0,-34.0,1603.0,-44.66666794,0.0,672300.0,2016900.0,0.0,21.0,-732.0,87780.5,1094.0,-618.0,0.0,657000.0,1314000.0,2587.860107,,20205.0,12.0,-2050.0,-372.0,60.0,0.0,11516.66992,0.938086331,1.213401794,5850.0,107667.0,-773.0,12.0,20205.0,0.883392215,-372.0,-46.51724243,0.0,29.0,0.0,8.461538315,220.0,1.0,26.0,0.0,0.0,0.0,95604.88281,9950.583008,258715.1719,2564.459961,-731.0,-36692.0,,,,,,0.29482531742925583,0
254072,1,40936.5,0.046220001,-16072,-1829.0,-7200.0,-4167,,1,,0.287570506,0.34252888,0.978200018,0.055,0.0458,0.0,-850.0,11.65219307,1.0,0.121293336,-20.99925423,0,0,-159.0,2490.444336,1524060.0,111889.595,0.222222224,0.0,0.0,0.25505051,-159.0,206.0,373.0,-16.5,0.0,1099530.0,2199060.0,0.0,9.0,-1271.0,399286.6563,30952.0,-962.4285889,0.0,300781.2813,2105469.0,24869.51953,1.058722258,137925.0469,16.0,-1973.0,-1067.0,18.0,0.0,53475.97656,0.884079516,1.058722258,13792.54492,450000.0,-1067.0,9.0,,,,-40.54999924,0.449999988,20.0,1.166666627,11.0,264.0,0.75,18.0,53467.875,12156.31687,291751.605,53475.97656,45090.94141,1082182.625,8.100000381,-705.0,-27859.0,,,,,,0.369062704975696,0
105903,1,6750.0,0.025164001,-8402,-107.0,-3263.0,-1052,6.0,2,0.055659644,0.248631641,,,,,2.0,-1467.0,20.0,1.0,0.053571429,-14.99642944,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3657.870117,1.149918079,37080.0,16.0,-1467.0,-137.0,20.0,0.0,11309.49023,0.999514818,1.149918079,13500.0,69516.0,-137.0,10.0,,,,-32.83333206,0.0,18.0,0.600000024,8.449999809,169.0,0.850000024,17.0,2537.459961,548.6805,10973.61,11309.49023,5362.460938,107249.2188,1120.410034,-22.0,-20137.0,,,,,,0.5948787342081934,1
359729,1,26901.0,0.019100999,-14221,-1542.0,-5913.0,-3020,8.0,2,0.343325764,0.616068482,0.27644068,,,,1.0,-508.0,12.59551716,1.158400059,0.199266672,-9.493002892,0,1,-187.0,560.0,792000.0,168697.179,0.800000012,0.0,0.0,0.617857158,-187.0,-148.0,1606.0,-24.75,0.0,307302.0,1229208.0,0.0,10.75,-685.0,,-256.0,-235.0,,143055.0,143055.0,9845.910156,,78691.5,16.0,-508.0,-242.0,58.0,0.0,29971.03516,0.703037143,1.021257997,7870.5,450000.0,-242.0,29.0,202500.0,1.0,-242.0,-12.0,0.0,11.0,2.200000048,5.5,55.0,0.899999976,9.0,9841.5,984.591,9845.91,19241.46094,10785.46484,107854.6484,4.409999847,-242.0,-3723.0,,,,,,0.7384112878155805,1
263804,0,27859.5,0.02461,-13535,-2576.0,-424.0,-4945,9.0,2,0.469225019,0.626927137,0.258084208,0.984600008,0.0284,0.024,0.0,-422.0,23.4928112,1.118800044,0.13458696,-15.29368305,0,1,-660.0,-601.5,85275.53906,0.0,0.0,0.0,0.0,,,,,,,,,,,-660.0,227138.0,-269.0,-596.5,1226.25,52681.76953,105363.5391,2575.530029,1.250079513,18873.0,19.0,-1464.0,-14.0,34.0,0.0,22500.0,0.97240901,1.250079513,7074.0,450000.0,-14.0,8.5,,,,-29.45833397,0.125,24.0,0.415094346,5.169811249,274.0,0.905660391,48.0,6062.850098,388.050283,20566.665,157818.5938,12507.97266,662922.5625,4.230000019,-18.0,-29553.0,271670.125,515880.0,1.5,2.571428537,5.494505405,0.17201013934040857,0
419731,0,28552.5,0.020245999,-20353,-348.0,-7710.0,-3861,10.0,3,,0.044816256,,,,,0.0,-366.0,25.21670532,1.0,0.352499992,-3.979757309,0,1,,,,,,,,,,,,,,,,,,,,,,,,,20250.04492,,216949.5,15.0,-366.0,-159.0,12.0,0.0,20250.04492,1.0,1.0,0.0,216949.5,-366.0,12.0,,,,-7.0,0.0,11.0,0.0,19.63636398,216.0,1.0,11.0,0.0,0.0,0.0,40140.13672,22058.23438,242640.5781,20250.04492,-29.0,-2152.0,,,,,,0.41174249341052693,0
306730,0,9000.0,0.015221,-19497,-1638.0,-6537.0,-2299,,2,,0.490703762,0.190705955,,,,1.0,-469.0,20.0,1.0,0.100000001,-4.616094589,0,1,-177.0,555.0,286989.7813,135128.16,1.0,0.0,0.0,,-177.0,189.0,921.0,-24.0,0.0,150244.8906,300489.7813,0.0,,,,,,,,,4860.540039,0.965999007,17775.0,12.0,-469.0,-4.0,128.0,0.0,23875.38086,0.834724545,0.965999007,0.0,562500.0,-117.0,22.66666603,666000.0,1.0,-288.0,-6.666666508,0.0,18.0,0.0,12.75,204.0,1.0,16.0,0.0,0.0,0.0,23875.38086,19804.06055,316864.9688,4860.540039,-24.0,-3109.0,,,,,,0.7685495272789792,1
344391,1,15705.0,0.026392,-14557,-115.0,-4933.0,-4124,,2,,0.712723672,0.394495398,0.992999971,0.992200017,0.834100008,0.0,-362.0,10.02865314,1.0,0.099714287,-10.81953716,0,1,-48.0,133.0,78574.5,70542.0,1.0,0.0,0.0,,-48.0,133.0,133.0,-5.0,,78574.5,78574.5,,,,,,,,,,15750.0,1.0,252000.0,17.0,-362.0,-362.0,10.0,0.0,28980.0,0.0,1.0,0.0,252000.0,-362.0,5.0,,,,-9.5,0.0,6.0,0.0,12.88888931,116.0,1.952097416,17.56887627,0.0,-20000.0,-180000.0,94731.61719,30525.73438,274731.625,45000.0,-211.0,-2615.0,0.0,,,0.0,0.0,0.052037032804349896,0
398657,0,24259.5,0.018634001,-15831,-2141.0,-7525.0,-4501,,2,,0.624586761,0.317031771,,,,0.0,-451.0,26.38471603,1.422399998,0.359400004,-4.263786316,0,1,-802.0,-1258.0,180000.0,0.0,0.200000003,0.0,0.0,,-1313.0,-945.0,-945.0,-294.0,,54675.0,54675.0,0.0,,-802.0,935366.25,-617.0,-1259.0,1420.852539,71963.23438,287852.9375,2250.0,1.067031503,19575.0,18.0,-2668.0,-242.0,132.0,0.0,13260.78027,0.627864659,1.075268865,5715.0,351000.0,-242.0,18.8571434,,,,-47.10958862,0.0,73.0,0.574712634,15.41379356,1341.0,0.942528725,82.0,2789.189941,136.3618966,11863.485,13260.78027,4769.253418,414925.0625,2.880000114,-18.0,-109829.0,75427.39063,37959.48047,1.428571463,1.375,2.839285612,0.41100945152109664,0
